U1085, iter_0: news_8189, news_4715, news_4681, news_4237, news_4249, news_1301, news_150, news_8643, news_4758, news_6240, news_6438, news_905, news_6148, news_1863, news_625, news_2897, news_5415, news_8450, news_7711, news_7116
U6288, iter_0: news_7119, news_1288, news_3976, news_557, news_6154, news_8444, news_150, news_4190, news_796, news_4715, news_6315, news_376, news_8409, news_6055, news_427, news_4375, news_5654, news_8258, news_5832, news_6543
U2362, iter_0: news_5884, news_150, news_3563, news_683, news_2864, news_8308, news_5051, news_1301, news_1291, news_4650, news_4681, news_3947, news_4715, news_8189, news_2824, news_211, news_4083, news_7242, news_4781, news_4140
U3190, iter_0: news_211, news_4715, news_8189, news_4681, news_1244, news_5797, news_4249, news_3491, news_4266, news_7242, news_4237, news_5752, news_8308, news_4781, news_8643, news_150, news_1301, news_4083, news_4650, news_144
U5836, iter_0: news_4715, news_8189, news_3563, news_2864, news_4140, news_4681, news_1244, news_7212, news_5752, news_4249, news_3947, news_7242, news_4237, news_4083, news_4650, news_1301, news_8643, news_4266, news_2801, news_150
U3175, iter_0: news_5002, news_8479, news_6666, news_7119, news_4375, news_5654, news_2723, news_4722, news_5193, news_7242, news_6459, news_6315, news_796, news_360, news_4114, news_454, news_6703, news_2474, news_8433, news_1671
U5713, iter_0: news_4237, news_5752, news_5797, news_7242, news_150, news_7824, news_4083, news_5606, news_2801, news_8308, news_1120, news_8189, news_4140, news_4681, news_4715, news_4266, news_211, news_8643, news_1301, news_4781
U784, iter_0: news_7242, news_150, news_8189, news_4715, news_195, news_3947, news_8308, news_4083, news_4681, news_5752, news_8643, news_4237, news_1301, news_3563, news_4249, news_5884, news_5606, news_2864, news_1244, news_144
U5101, iter_0: news_5884, news_5051, news_4650, news_683, news_3563, news_4083, news_2864, news_8308, news_150, news_1291, news_4715, news_1120, news_8189, news_1301, news_3947, news_4681, news_2824, news_211, news_7212, news_144
U4359, iter_0: news_5884, news_5606, news_1291, news_7242, news_7824, news_4715, news_8189, news_150, news_2864, news_1244, news_195, news_211, news_683, news_5797, news_3947, news_4083, news_4681, news_144, news_1120, news_5752
U651, iter_0: news_150, news_683, news_5884, news_2864, news_4681, news_7242, news_4715, news_4650, news_8308, news_5606, news_5051, news_3947, news_195, news_211, news_2824, news_8189, news_1291, news_4083, news_144, news_3563
U835, iter_0: news_4715, news_8189, news_5051, news_4140, news_4781, news_1244, news_2864, news_5752, news_4237, news_8308, news_7242, news_1301, news_5797, news_5606, news_211, news_3563, news_4266, news_8643, news_4681, news_4249
U136, iter_0: news_1244, news_5051, news_5752, news_5884, news_144, news_1291, news_3563, news_4237, news_5797, news_3947, news_7824, news_4083, news_5606, news_2864, news_150, news_4715, news_4781, news_195, news_4140, news_8189
U4410, iter_0: news_4715, news_211, news_8189, news_8643, news_4266, news_5606, news_5051, news_2824, news_3563, news_195, news_2864, news_3947, news_4237, news_4681, news_1244, news_150, news_4140, news_7212, news_7242, news_1291
U166, iter_0: news_2864, news_683, news_5884, news_7242, news_1291, news_5606, news_7824, news_8189, news_4083, news_4715, news_144, news_150, news_4650, news_1244, news_5797, news_195, news_4681, news_211, news_5752, news_4237
U1599, iter_0: news_4715, news_211, news_8189, news_2824, news_3563, news_5051, news_4681, news_195, news_1244, news_5797, news_2864, news_5606, news_4266, news_3947, news_4140, news_7212, news_4249, news_8643, news_4237, news_3491
U2415, iter_0: news_2573, news_427, news_6543, news_2950, news_150, news_7200, news_6315, news_2820, news_5654, news_1288, news_8409, news_378, news_1301, news_2511, news_796, news_6154, news_3976, news_4114, news_6055, news_6717
U2800, iter_0: news_5051, news_144, news_4266, news_5884, news_683, news_1291, news_3563, news_5752, news_5797, news_3947, news_150, news_4083, news_2864, news_1120, news_195, news_8308, news_1301, news_5606, news_2824, news_211
U6508, iter_0: news_5884, news_1291, news_683, news_3563, news_150, news_5051, news_1301, news_3947, news_2864, news_8189, news_2824, news_4781, news_4237, news_3491, news_8643, news_4140, news_4681, news_4715, news_5797, news_5606
U201, iter_0: news_5072, news_3976, news_4103, news_8189, news_4715, news_4722, news_7119, news_2951, news_5752, news_5196, news_8433, news_4237, news_8409, news_1265, news_376, news_1659, news_378, news_2820, news_8258, news_5832
U6146, iter_0: news_4715, news_5606, news_150, news_8189, news_3947, news_7824, news_7242, news_1244, news_5051, news_2824, news_4681, news_2864, news_8643, news_5752, news_1301, news_4237, news_3491, news_4083, news_4650, news_7212
U2822, iter_0: news_7119, news_4715, news_6154, news_5193, news_8189, news_796, news_4722, news_5632, news_557, news_482, news_4375, news_8479, news_8468, news_8444, news_5832, news_1288, news_6543, news_3976, news_1477, news_360
U4015, iter_0: news_4715, news_6154, news_8189, news_8409, news_557, news_6055, news_6659, news_7119, news_4071, news_514, news_1265, news_5632, news_796, news_7242, news_8258, news_5193, news_8627, news_5752, news_482, news_4237
U4557, iter_0: news_5051, news_1291, news_144, news_5884, news_683, news_3563, news_3947, news_211, news_2864, news_4781, news_8308, news_1301, news_1120, news_2824, news_4650, news_3491, news_5752, news_4681, news_4083, news_5797
U935, iter_0: news_4715, news_8189, news_5884, news_5606, news_5051, news_2824, news_4140, news_7242, news_4781, news_7824, news_5797, news_5752, news_1120, news_150, news_8308, news_4237, news_1301, news_8643, news_2864, news_4681
U1961, iter_0: news_5051, news_1291, news_5884, news_144, news_683, news_3563, news_3947, news_5797, news_1120, news_150, news_7212, news_195, news_7242, news_2864, news_5606, news_7824, news_2824, news_4083, news_4650, news_8308
U3493, iter_0: news_4715, news_8189, news_5072, news_4071, news_3976, news_6154, news_6543, news_2281, news_6659, news_5193, news_7119, news_1073, news_5752, news_5654, news_4681, news_8433, news_2347, news_7242, news_5507, news_557
U3895, iter_0: news_7242, news_4083, news_4237, news_5884, news_4715, news_8189, news_8643, news_5752, news_4140, news_5797, news_3947, news_1244, news_211, news_150, news_195, news_4681, news_144, news_5051, news_1301, news_4781
U1155, iter_0: news_4715, news_211, news_8189, news_1244, news_2864, news_3563, news_4681, news_3947, news_3491, news_7242, news_4249, news_5752, news_4781, news_4237, news_1301, news_4650, news_4083, news_150, news_4266, news_1120
U2279, iter_0: news_150, news_4681, news_4715, news_4237, news_4083, news_8643, news_5752, news_7242, news_7670, news_4367, news_2447, news_7788, news_6772, news_6849, news_3967, news_274, news_4031, news_7852, news_3381, news_5519
U4255, iter_0: news_5051, news_144, news_5884, news_683, news_1291, news_3563, news_4237, news_5797, news_3947, news_150, news_2864, news_4715, news_1120, news_4781, news_8308, news_1301, news_5606, news_4681, news_2824, news_211
U6073, iter_0: news_1291, news_4715, news_8189, news_211, news_5606, news_7824, news_7242, news_1244, news_3947, news_4237, news_4266, news_8643, news_5051, news_2824, news_5752, news_5797, news_150, news_2864, news_4140, news_195
U5004, iter_0: news_7824, news_7242, news_1244, news_5884, news_4715, news_5606, news_8189, news_211, news_150, news_195, news_3947, news_8643, news_4140, news_2864, news_5752, news_1301, news_4237, news_4681, news_144, news_7212
U4426, iter_0: news_4715, news_6154, news_8189, news_4722, news_5072, news_4375, news_557, news_4103, news_3976, news_911, news_5632, news_6055, news_796, news_6659, news_7112, news_2281, news_1265, news_8444, news_7242, news_623
U573, iter_0: news_5884, news_1244, news_5752, news_1291, news_4237, news_5797, news_4083, news_150, news_2864, news_4715, news_195, news_8189, news_1301, news_4650, news_683, news_7212, news_7242, news_4681, news_8643, news_4249
U1233, iter_0: news_144, news_4266, news_1244, news_5884, news_8643, news_5752, news_4249, news_1291, news_5051, news_3563, news_4237, news_3947, news_5797, news_7824, news_4083, news_5606, news_150, news_4715, news_195, news_4781
U2899, iter_0: news_4715, news_8189, news_5606, news_1244, news_4140, news_4781, news_7242, news_5797, news_5752, news_7824, news_4237, news_8308, news_1120, news_195, news_8643, news_150, news_1301, news_3491, news_4681, news_144
U6480, iter_0: news_5002, news_8433, news_5193, news_1477, news_5303, news_4114, news_2950, news_2820, news_6315, news_1002, news_8627, news_8444, news_7112, news_2281, news_4190, news_4260, news_6543, news_769, news_5042, news_6659
U2622, iter_0: news_4715, news_7242, news_5752, news_4237, news_8643, news_150, news_4681, news_4083, news_4978, news_174, news_3964, news_2559, news_6240, news_8559, news_5631, news_7734, news_6768, news_8450, news_6033, news_6108
U4400, iter_0: news_1291, news_5884, news_5606, news_7824, news_7242, news_2864, news_1244, news_195, news_211, news_5797, news_683, news_4083, news_3947, news_5752, news_1120, news_144, news_4140, news_4650, news_2824, news_4266
U6231, iter_0: news_4715, news_8189, news_2864, news_5797, news_7242, news_195, news_4781, news_4681, news_5752, news_4237, news_7212, news_1301, news_4266, news_4249, news_8643, news_150, news_4650, news_5884, news_2801, news_4083
U3955, iter_0: news_1291, news_5884, news_683, news_3563, news_2864, news_5606, news_150, news_4781, news_8308, news_1120, news_3491, news_4237, news_4681, news_1301, news_5752, news_4715, news_8189, news_7242, news_8643, news_4083
U469, iter_0: news_8189, news_5051, news_4715, news_4140, news_5797, news_2824, news_1244, news_4781, news_2864, news_3947, news_5752, news_8308, news_7212, news_4237, news_1291, news_195, news_7242, news_3491, news_144, news_4681
U1722, iter_0: news_4715, news_8189, news_1244, news_8643, news_4266, news_4237, news_2824, news_3947, news_7242, news_2864, news_4140, news_5752, news_150, news_3563, news_5797, news_3491, news_7212, news_4681, news_1301, news_4249
U6506, iter_0: news_1291, news_8643, news_4715, news_5606, news_211, news_4237, news_8189, news_4266, news_1244, news_7242, news_5752, news_5051, news_150, news_195, news_3491, news_2864, news_5797, news_1301, news_1120, news_2801
U2910, iter_0: news_5606, news_683, news_5884, news_7242, news_7824, news_1291, news_195, news_4650, news_4083, news_150, news_144, news_5797, news_8308, news_8189, news_4715, news_1244, news_4681, news_5752, news_211, news_1120
U3029, iter_0: news_5884, news_5051, news_683, news_4650, news_2864, news_8308, news_3563, news_5606, news_3947, news_2824, news_1291, news_1301, news_4715, news_1120, news_7242, news_144, news_195, news_7212, news_5797, news_211
U3355, iter_0: news_4266, news_3563, news_4237, news_5752, news_5797, news_4083, news_7824, news_150, news_195, news_8308, news_1301, news_5606, news_1120, news_4650, news_211, news_7242, news_4681, news_1244, news_4715, news_8189
U3686, iter_0: news_4375, news_4114, news_7242, news_796, news_5303, news_4722, news_8189, news_4715, news_8433, news_6703, news_2723, news_1477, news_571, news_4190, news_1265, news_150, news_2951, news_553, news_482, news_7200
U441, iter_0: news_150, news_5051, news_5606, news_5884, news_3947, news_8308, news_683, news_2864, news_4650, news_2824, news_1120, news_4681, news_3563, news_1291, news_4715, news_3491, news_4140, news_5752, news_4237, news_5797
U4943, iter_0: news_8189, news_5752, news_7242, news_4083, news_1301, news_4249, news_7856, news_7788, news_973, news_175, news_4278, news_7830, news_5652, news_4031, news_4007, news_6686, news_2675, news_7162, news_7664, news_251
U6101, iter_0: news_4266, news_1244, news_5752, news_144, news_1291, news_3563, news_4237, news_5797, news_3947, news_4083, news_7824, news_150, news_195, news_8308, news_8189, news_1301, news_683, news_7212, news_7242, news_211
U2863, iter_0: news_150, news_6543, news_7119, news_8627, news_2950, news_6315, news_4103, news_7112, news_1301, news_884, news_4190, news_5654, news_4260, news_5632, news_2511, news_3977, news_623, news_8189, news_4681, news_4715
U4812, iter_0: news_1301, news_3947, news_3491, news_4237, news_2864, news_8643, news_4781, news_4083, news_7824, news_4650, news_7212, news_1244, news_4249, news_7242, news_4140, news_8308, news_5797, news_195, news_4681, news_4715
U6438, iter_0: news_683, news_5606, news_7242, news_7824, news_5884, news_2864, news_150, news_8189, news_1244, news_4715, news_1291, news_5797, news_144, news_4650, news_4681, news_195, news_211, news_4083, news_1120, news_3947
U747, iter_0: news_4715, news_6543, news_6055, news_8189, news_911, news_4103, news_557, news_2573, news_8409, news_514, news_4722, news_8143, news_796, news_376, news_5632, news_623, news_5196, news_1477, news_1939, news_8479
U2639, iter_0: news_4715, news_211, news_8189, news_1244, news_5606, news_8643, news_3947, news_4237, news_7242, news_5051, news_195, news_4140, news_2864, news_5752, news_5797, news_150, news_4781, news_1301, news_3563, news_3491
U3266, iter_0: news_4375, news_5072, news_3976, news_4103, news_911, news_8189, news_7112, news_7119, news_5196, news_6543, news_6154, news_4722, news_514, news_623, news_6703, news_2951, news_4114, news_2950, news_4581, news_796
U917, iter_0: news_8189, news_4715, news_5051, news_5797, news_2824, news_1244, news_4140, news_2864, news_3947, news_8308, news_4681, news_195, news_1291, news_4781, news_4237, news_211, news_7212, news_5884, news_144, news_7242
U6224, iter_0: news_4715, news_8189, news_5072, news_6154, news_4103, news_4375, news_8409, news_2951, news_911, news_7119, news_264, news_557, news_482, news_5654, news_5752, news_1477, news_7242, news_553, news_8143, news_958
U5571, iter_0: news_2820, news_5832, news_2723, news_5002, news_5303, news_6717, news_8468, news_2950, news_4114, news_8627, news_6315, news_4103, news_1002, news_7112, news_378, news_2281, news_4071, news_514, news_6543, news_4260
U6368, iter_0: news_8189, news_1301, news_4083, news_5752, news_7242, news_4249, news_5682, news_1532, news_7728, news_5540, news_7554, news_6436, news_7194, news_5686, news_7800, news_5, news_7143, news_1174, news_1680, news_6079
U636, iter_0: news_2864, news_7242, news_1291, news_4083, news_7824, news_4715, news_5606, news_5884, news_4237, news_8189, news_683, news_8643, news_5797, news_5752, news_1244, news_211, news_195, news_150, news_3947, news_144
U6375, iter_0: news_4715, news_3947, news_5884, news_8189, news_211, news_7824, news_5606, news_1291, news_1244, news_7242, news_150, news_5051, news_5797, news_1301, news_4266, news_1120, news_8643, news_4237, news_5752, news_4681
U4388, iter_0: news_5884, news_5051, news_4650, news_683, news_3563, news_3947, news_1301, news_2864, news_1120, news_2824, news_150, news_3491, news_8308, news_4781, news_8189, news_211, news_5797, news_7212, news_4237, news_5606
U1280, iter_0: news_1244, news_7824, news_8643, news_4715, news_1291, news_211, news_4266, news_2824, news_195, news_8189, news_5606, news_2864, news_3947, news_5797, news_7242, news_4237, news_3563, news_8308, news_3491, news_5051
U247, iter_0: news_4715, news_1291, news_211, news_8189, news_5606, news_1244, news_8643, news_4237, news_3947, news_7824, news_7242, news_2824, news_5752, news_4140, news_150, news_4781, news_1301, news_4249, news_4681, news_5884
U4817, iter_0: news_4715, news_211, news_8189, news_1291, news_1244, news_5606, news_2824, news_3947, news_7242, news_5051, news_7824, news_4237, news_4266, news_4140, news_195, news_8643, news_2864, news_5797, news_5752, news_4781
U79, iter_0: news_1291, news_4715, news_8643, news_5606, news_211, news_4237, news_8189, news_7824, news_4266, news_7242, news_3947, news_1244, news_5752, news_5051, news_2824, news_150, news_2864, news_195, news_4140, news_3491
U207, iter_0: news_5072, news_8189, news_4715, news_6154, news_7112, news_4722, news_6543, news_7119, news_514, news_5752, news_8409, news_4114, news_4237, news_4071, news_8143, news_376, news_2950, news_958, news_5196, news_796
U29, iter_0: news_5884, news_150, news_2864, news_4650, news_7242, news_144, news_4681, news_7824, news_4715, news_1291, news_3947, news_4083, news_8189, news_1120, news_211, news_5752, news_8643, news_7212, news_1301, news_4237
U105, iter_0: news_5884, news_3947, news_4715, news_1301, news_5606, news_4140, news_5051, news_8189, news_3491, news_4781, news_4266, news_150, news_4083, news_7824, news_4650, news_1120, news_1244, news_5797, news_4681, news_2824
U1004, iter_0: news_1288, news_6154, news_3976, news_557, news_6055, news_7119, news_8444, news_8409, news_8258, news_6543, news_2573, news_4375, news_376, news_5654, news_796, news_8143, news_5832, news_4722, news_2951, news_5196
U1824, iter_0: news_4715, news_8189, news_5051, news_2824, news_5797, news_4140, news_1244, news_2864, news_8308, news_4681, news_3947, news_4781, news_7212, news_3563, news_195, news_211, news_7242, news_3491, news_4237, news_144
U6063, iter_0: news_4650, news_683, news_7242, news_2864, news_1291, news_144, news_5606, news_195, news_7824, news_8308, news_4083, news_5797, news_150, news_4237, news_5752, news_3947, news_5884, news_1244, news_7212, news_1120
U4266, iter_0: news_6154, news_7119, news_557, news_1288, news_796, news_3976, news_6055, news_8189, news_8444, news_4375, news_5654, news_6543, news_5832, news_4722, news_8258, news_482, news_5632, news_2573, news_376, news_2951
U1413, iter_0: news_8189, news_4071, news_5072, news_4722, news_4581, news_5193, news_6154, news_553, news_4103, news_3976, news_4375, news_8468, news_2281, news_6543, news_2951, news_264, news_8409, news_1477, news_7112, news_911
U5462, iter_0: news_5051, news_8189, news_4140, news_4781, news_3947, news_5797, news_1291, news_2864, news_2824, news_5752, news_1244, news_4237, news_7212, news_7242, news_195, news_211, news_8308, news_144, news_5884, news_3491
U793, iter_0: news_1291, news_4715, news_5884, news_8189, news_7242, news_1244, news_150, news_8643, news_4266, news_5797, news_4237, news_2824, news_1120, news_5752, news_2864, news_1301, news_3491, news_4650, news_4681, news_4083
U2947, iter_0: news_1291, news_8643, news_7824, news_4083, news_4715, news_4237, news_7242, news_5752, news_1244, news_211, news_8189, news_150, news_5051, news_3491, news_195, news_1301, news_7212, news_2801, news_3563, news_1120
U6141, iter_0: news_8189, news_7242, news_1301, news_5752, news_4083, news_4249, news_4000, news_3359, news_8582, news_8037, news_5540, news_5, news_5765, news_7047, news_8645, news_1870, news_5423, news_3964, news_7143, news_843
U161, iter_0: news_5884, news_3947, news_150, news_5051, news_4715, news_1301, news_5606, news_4681, news_4140, news_3491, news_8189, news_2824, news_1120, news_7824, news_4781, news_4237, news_4083, news_4266, news_1244, news_1291
U1975, iter_0: news_4715, news_211, news_8189, news_1244, news_2824, news_5606, news_1291, news_3947, news_5051, news_7242, news_4266, news_2864, news_4140, news_195, news_4237, news_8643, news_7824, news_5797, news_4781, news_3563
U3314, iter_0: news_1288, news_6154, news_7119, news_4715, news_6055, news_8444, news_8409, news_2573, news_4375, news_5654, news_6315, news_8189, news_1477, news_1301, news_4103, news_4581, news_911, news_1265, news_427, news_150
U3169, iter_0: news_1288, news_6154, news_6055, news_4715, news_376, news_2573, news_557, news_6543, news_3976, news_1939, news_8258, news_8143, news_4375, news_1301, news_514, news_6315, news_8189, news_1477, news_911, news_150
U3650, iter_0: news_4715, news_211, news_8189, news_5051, news_2864, news_1244, news_3947, news_7242, news_4681, news_195, news_5752, news_4781, news_4237, news_1291, news_3491, news_4249, news_1301, news_8643, news_150, news_4650
U387, iter_0: news_5051, news_8189, news_4140, news_3947, news_4715, news_8308, news_4237, news_144, news_2824, news_5884, news_5752, news_4650, news_4681, news_2864, news_4083, news_1120, news_150, news_7242, news_4249, news_1301
U4852, iter_0: news_8189, news_7242, news_5752, news_1301, news_4249, news_4083, news_7787, news_3997, news_7695, news_6182, news_5686, news_8098, news_2434, news_8489, news_6117, news_1918, news_1791, news_7083, news_5572, news_2388
U2420, iter_0: news_5884, news_4715, news_150, news_5606, news_8189, news_195, news_5051, news_4681, news_7242, news_1301, news_4781, news_5797, news_1244, news_8643, news_3491, news_4237, news_7212, news_144, news_4083, news_2801
U5562, iter_0: news_4715, news_5072, news_4375, news_6154, news_8189, news_3976, news_4722, news_2951, news_7119, news_623, news_4071, news_376, news_5752, news_1265, news_4237, news_8258, news_2950, news_5632, news_4114, news_1477
U2422, iter_0: news_4715, news_211, news_8189, news_1244, news_5051, news_7242, news_4140, news_2864, news_4237, news_4781, news_195, news_5797, news_5752, news_1301, news_3563, news_7824, news_8643, news_4681, news_3491, news_150
U993, iter_0: news_1288, news_557, news_4715, news_796, news_8444, news_376, news_2573, news_8409, news_8258, news_7200, news_4581, news_8189, news_5632, news_1477, news_427, news_4103, news_4722, news_150, news_1301, news_360
U4387, iter_0: news_1244, news_5051, news_5884, news_144, news_1291, news_3563, news_4237, news_5797, news_3947, news_7824, news_5606, news_2864, news_150, news_195, news_8308, news_4140, news_8189, news_1301, news_1120, news_4681
U5399, iter_0: news_5606, news_150, news_5884, news_7242, news_2864, news_4715, news_195, news_8189, news_4681, news_4650, news_211, news_1291, news_144, news_3947, news_1120, news_4083, news_2824, news_4140, news_5752, news_5051
U1445, iter_0: news_1291, news_4715, news_211, news_5606, news_4237, news_8643, news_7824, news_7242, news_1244, news_3947, news_4266, news_5051, news_2824, news_5752, news_150, news_2864, news_4140, news_195, news_5797, news_3491
U3833, iter_0: news_4715, news_8189, news_211, news_1244, news_2824, news_3947, news_5606, news_1291, news_5051, news_7242, news_195, news_4140, news_7824, news_2864, news_4237, news_5797, news_4266, news_4781, news_8308, news_1301
U2201, iter_0: news_1291, news_8643, news_7824, news_4715, news_4237, news_5606, news_8189, news_4266, news_211, news_7242, news_5752, news_150, news_4140, news_2864, news_1301, news_4083, news_2801, news_3563, news_4781, news_4249
U2535, iter_0: news_4715, news_211, news_8189, news_2824, news_5051, news_2864, news_4140, news_1244, news_5797, news_3563, news_4681, news_7212, news_3947, news_195, news_4781, news_5752, news_7242, news_8308, news_4237, news_3491
U4408, iter_0: news_8643, news_4715, news_211, news_5606, news_4266, news_1291, news_4237, news_8189, news_150, news_3947, news_5051, news_3563, news_2824, news_195, news_7242, news_2864, news_1244, news_5752, news_4681, news_4140
U4951, iter_0: news_5002, news_1477, news_4114, news_8444, news_8627, news_5193, news_8433, news_514, news_6543, news_4260, news_884, news_1265, news_557, news_6659, news_5042, news_150, news_8409, news_7200, news_3976, news_4375
U2492, iter_0: news_4715, news_8189, news_5606, news_2824, news_1244, news_7242, news_5752, news_4237, news_1291, news_1301, news_8308, news_3491, news_195, news_211, news_8643, news_7212, news_4681, news_150, news_3563, news_144
U4637, iter_0: news_4083, news_8189, news_1301, news_4249, news_5752, news_7242, news_3528, news_1713, news_4648, news_6716, news_4732, news_307, news_1550, news_2428, news_5745, news_2881, news_1869, news_4303, news_2278, news_912
U6255, iter_0: news_1291, news_5884, news_2864, news_683, news_8308, news_3563, news_5051, news_1301, news_150, news_3947, news_4781, news_8189, news_2824, news_4237, news_3491, news_8643, news_4681, news_211, news_4140, news_5797
U182, iter_0: news_4715, news_1291, news_8189, news_211, news_7242, news_195, news_5797, news_150, news_4237, news_8643, news_4140, news_5752, news_1120, news_2864, news_1301, news_4681, news_4083, news_4650, news_7212, news_2801
U3972, iter_0: news_5051, news_5797, news_8189, news_2824, news_1244, news_4140, news_8308, news_4681, news_5884, news_3947, news_195, news_4083, news_7212, news_4237, news_7824, news_4715, news_1120, news_2801, news_150, news_1301
U3627, iter_0: news_1244, news_5884, news_4266, news_5051, news_5752, news_4237, news_2824, news_7242, news_4083, news_5606, news_150, news_8308, news_8189, news_195, news_683, news_1120, news_4715, news_1301, news_4681, news_8643
U3630, iter_0: news_4715, news_8189, news_2824, news_4681, news_7212, news_5797, news_4249, news_3491, news_5752, news_4083, news_3947, news_4781, news_4650, news_4237, news_7242, news_144, news_1291, news_150, news_1301, news_2801
U5924, iter_0: news_4715, news_5193, news_8189, news_482, news_6543, news_5832, news_8444, news_8479, news_4375, news_3976, news_1265, news_360, news_4103, news_7242, news_4071, news_911, news_427, news_1288, news_8409, news_514
U1890, iter_0: news_4715, news_8189, news_5606, news_211, news_7242, news_195, news_150, news_2824, news_4266, news_8643, news_5797, news_5051, news_4237, news_1301, news_2864, news_5752, news_4681, news_3563, news_7212, news_4249
U4376, iter_0: news_4715, news_8189, news_5606, news_211, news_1291, news_7242, news_2824, news_7824, news_195, news_5797, news_150, news_1301, news_4237, news_5752, news_4266, news_8643, news_3491, news_4681, news_7212, news_4249
U3094, iter_0: news_8468, news_360, news_796, news_4715, news_454, news_6315, news_6666, news_2723, news_8189, news_1477, news_482, news_2474, news_7242, news_958, news_8643, news_6154, news_5303, news_2281, news_2951, news_6703
U89, iter_0: news_5051, news_8643, news_4237, news_5752, news_5797, news_7824, news_150, news_2864, news_4781, news_4140, news_8189, news_1301, news_5606, news_2824, news_7212, news_683, news_4650, news_4681, news_195, news_4266
U3782, iter_0: news_5884, news_150, news_4715, news_5606, news_7242, news_7824, news_3947, news_8189, news_195, news_1291, news_211, news_4681, news_1244, news_5797, news_5051, news_2824, news_1120, news_2864, news_4140, news_4781
U5022, iter_0: news_683, news_2864, news_5606, news_7242, news_150, news_8189, news_4715, news_4083, news_195, news_144, news_8308, news_4681, news_211, news_5752, news_1120, news_4140, news_2824, news_8643, news_4237, news_2801
U5074, iter_0: news_1291, news_4715, news_8189, news_5606, news_7242, news_1244, news_5884, news_8643, news_4266, news_4237, news_3947, news_150, news_5797, news_2824, news_1120, news_5752, news_4140, news_5051, news_2864, news_4781
U1830, iter_0: news_1288, news_6154, news_4715, news_3976, news_8258, news_2951, news_8409, news_376, news_4190, news_7119, news_8189, news_4722, news_1477, news_5632, news_1301, news_5832, news_796, news_4581, news_6452, news_8444
U3251, iter_0: news_150, news_4715, news_4681, news_8189, news_1301, news_8643, news_4237, news_4249, news_2795, news_5723, news_7143, news_8552, news_6873, news_7119, news_878, news_2503, news_1184, news_7810, news_2123, news_4250
U112, iter_0: news_4715, news_1301, news_5606, news_5051, news_4140, news_3491, news_8189, news_150, news_4266, news_7824, news_4083, news_1120, news_1244, news_4681, news_4237, news_5752, news_2801, news_8308, news_7242, news_8643
U1287, iter_0: news_8189, news_4715, news_5072, news_4103, news_4375, news_4722, news_6543, news_911, news_4071, news_2951, news_8409, news_6659, news_7119, news_6055, news_514, news_5752, news_8143, news_1073, news_8433, news_958
U1503, iter_0: news_4715, news_8189, news_5051, news_1244, news_4140, news_2864, news_3947, news_7242, news_5797, news_4781, news_5752, news_4237, news_3563, news_195, news_4681, news_1291, news_3491, news_1301, news_8643, news_4249
U3605, iter_0: news_4715, news_211, news_8189, news_5051, news_7242, news_4781, news_3563, news_5752, news_8308, news_4237, news_4681, news_7212, news_1291, news_1301, news_3491, news_4266, news_4249, news_8643, news_150, news_4083
U3275, iter_0: news_8479, news_360, news_5193, news_7119, news_796, news_4375, news_6666, news_6315, news_454, news_4715, news_5832, news_427, news_8189, news_5632, news_1477, news_482, news_7242, news_6154, news_1288, news_2474
U2191, iter_0: news_4715, news_8643, news_7824, news_8189, news_4237, news_4266, news_3947, news_7242, news_2824, news_5051, news_5752, news_150, news_195, news_4140, news_2864, news_5797, news_1301, news_3563, news_5884, news_4249
U2604, iter_0: news_5051, news_4266, news_1244, news_5884, news_144, news_5752, news_1291, news_3563, news_5797, news_3947, news_2864, news_1301, news_7212, news_2824, news_7242, news_4083, news_7824, news_150, news_5606, news_4140
U3220, iter_0: news_5884, news_4715, news_5606, news_150, news_8189, news_7242, news_7824, news_195, news_211, news_5051, news_4681, news_1120, news_4140, news_8643, news_2864, news_5752, news_1301, news_4266, news_4237, news_3491
U2895, iter_0: news_4715, news_796, news_6154, news_8479, news_8468, news_557, news_5832, news_8189, news_7119, news_5193, news_482, news_4722, news_8444, news_360, news_6543, news_5632, news_3976, news_4375, news_1288, news_427
U3815, iter_0: news_4715, news_5884, news_5606, news_8189, news_211, news_7824, news_7242, news_1244, news_195, news_150, news_5797, news_4140, news_4781, news_1120, news_8643, news_4681, news_4266, news_5752, news_1301, news_4237
U5682, iter_0: news_4715, news_8189, news_5051, news_2824, news_1244, news_4781, news_2864, news_5752, news_7242, news_4237, news_7212, news_211, news_1291, news_5606, news_1301, news_3491, news_4681, news_8643, news_2801, news_4249
U3517, iter_0: news_1301, news_8189, news_4083, news_5752, news_4249, news_7242, news_5781, news_4031, news_4118, news_4133, news_4604, news_2448, news_8088, news_7103, news_5932, news_1184, news_2278, news_7157, news_1461, news_7810
U44, iter_0: news_5051, news_1291, news_5884, news_144, news_683, news_3563, news_3947, news_5606, news_2864, news_7212, news_2824, news_7242, news_150, news_4083, news_4650, news_8308, news_2801, news_1120, news_1244, news_8189
U4658, iter_0: news_5797, news_3491, news_144, news_5884, news_4650, news_7824, news_683, news_195, news_8308, news_4083, news_5051, news_3563, news_1120, news_150, news_2801, news_4249, news_4681, news_1244, news_1301, news_8189
U6199, iter_0: news_4715, news_8189, news_5193, news_4722, news_5072, news_4375, news_5832, news_2281, news_6055, news_2951, news_4103, news_8258, news_1265, news_911, news_8479, news_2573, news_7242, news_7166, news_514, news_7112
