U1085, iter_0: news_5072, news_4071, news_8189, news_6659, news_264, news_378, news_4715, news_4722, news_4681, news_8433, news_2950, news_2951, news_5646, news_8409, news_6055, news_2347, news_1477, news_5193, news_427, news_5654
U4154, iter_0: news_8189, news_5051, news_4715, news_4140, news_2824, news_1244, news_5797, news_4781, news_5752, news_3947, news_7212, news_2864, news_8308, news_4237, news_1291, news_4681, news_3491, news_195, news_3563, news_7242
U5942, iter_0: news_8643, news_1291, news_4715, news_211, news_4237, news_5606, news_4266, news_8189, news_1244, news_7824, news_3947, news_7242, news_2824, news_5051, news_150, news_5752, news_195, news_4140, news_2864, news_3563
U6288, iter_0: news_5884, news_150, news_4715, news_3947, news_5606, news_4681, news_195, news_1291, news_8189, news_7824, news_5051, news_1301, news_7242, news_2824, news_4140, news_4781, news_5797, news_211, news_1244, news_1120
U2362, iter_0: news_5884, news_150, news_3563, news_683, news_2864, news_8308, news_5051, news_1301, news_1291, news_4650, news_4681, news_3947, news_4715, news_8189, news_2824, news_211, news_4083, news_7242, news_4781, news_4140
U3190, iter_0: news_211, news_4715, news_8189, news_4681, news_1244, news_5797, news_4249, news_3491, news_4266, news_7242, news_4237, news_5752, news_8308, news_4781, news_8643, news_150, news_1301, news_4083, news_4650, news_144
U5836, iter_0: news_4715, news_8468, news_482, news_8189, news_553, news_4103, news_264, news_3976, news_8409, news_6543, news_4375, news_2951, news_1477, news_4681, news_6659, news_6703, news_6055, news_1073, news_5752, news_5654
U3175, iter_0: news_4715, news_8189, news_4237, news_150, news_8643, news_4681, news_1301, news_4249, news_1365, news_5652, news_760, news_1203, news_2875, news_7667, news_1878, news_8355, news_4246, news_434, news_7856, news_3561
U5713, iter_0: news_5752, news_7242, news_4083, news_8189, news_1301, news_4249, news_4579, news_1179, news_4559, news_6716, news_1550, news_446, news_2428, news_5745, news_2881, news_819, news_1869, news_4303, news_2278, news_3359
U784, iter_0: news_5884, news_5606, news_1291, news_7242, news_7824, news_150, news_683, news_8189, news_4715, news_2864, news_195, news_1244, news_5797, news_211, news_3947, news_144, news_8308, news_4083, news_4681, news_1120
U5101, iter_0: news_5884, news_5051, news_4650, news_683, news_3563, news_4083, news_2864, news_8308, news_150, news_1291, news_4715, news_1120, news_8189, news_1301, news_3947, news_4681, news_2824, news_211, news_7212, news_144
U4359, iter_0: news_5884, news_5606, news_1291, news_7242, news_7824, news_4715, news_8189, news_150, news_2864, news_1244, news_195, news_211, news_683, news_5797, news_3947, news_4083, news_4681, news_144, news_1120, news_5752
U651, iter_0: news_150, news_683, news_5884, news_2864, news_4681, news_7242, news_4715, news_4650, news_8308, news_5606, news_5051, news_3947, news_195, news_211, news_2824, news_8189, news_1291, news_4083, news_144, news_3563
U835, iter_0: news_4715, news_8189, news_5051, news_4140, news_4781, news_1244, news_2864, news_5752, news_4237, news_8308, news_7242, news_1301, news_5797, news_5606, news_211, news_3563, news_4266, news_8643, news_4681, news_4249
U136, iter_0: news_1244, news_5051, news_5752, news_5884, news_144, news_1291, news_3563, news_4237, news_5797, news_3947, news_7824, news_4083, news_5606, news_2864, news_150, news_4715, news_4781, news_195, news_4140, news_8189
U4410, iter_0: news_4715, news_211, news_8189, news_8643, news_4266, news_5606, news_5051, news_2824, news_3563, news_195, news_2864, news_3947, news_4237, news_4681, news_1244, news_150, news_4140, news_7212, news_7242, news_1291
U166, iter_0: news_2864, news_683, news_5884, news_7242, news_1291, news_5606, news_7824, news_8189, news_4083, news_4715, news_144, news_150, news_4650, news_1244, news_5797, news_195, news_4681, news_211, news_5752, news_4237
U1599, iter_0: news_4715, news_211, news_8189, news_2824, news_3563, news_5051, news_4681, news_195, news_1244, news_5797, news_2864, news_5606, news_4266, news_3947, news_4140, news_7212, news_4249, news_8643, news_4237, news_3491
U2415, iter_0: news_2573, news_427, news_6543, news_2950, news_150, news_7200, news_6315, news_2820, news_5654, news_1288, news_8409, news_378, news_1301, news_2511, news_796, news_6154, news_3976, news_4114, news_6055, news_6717
U2800, iter_0: news_144, news_5752, news_5797, news_3947, news_150, news_4083, news_2864, news_1301, news_2801, news_7242, news_4650, news_7824, news_4681, news_8189, news_4237, news_4715, news_1244, news_8643, news_4249, news_5051
U6508, iter_0: news_5884, news_1291, news_150, news_5051, news_1301, news_2864, news_8189, news_2824, news_4781, news_4237, news_8643, news_4681, news_4715, news_5797, news_5606, news_4083, news_7824, news_1120, news_4266, news_8308
U201, iter_0: news_5051, news_4140, news_8189, news_4715, news_4781, news_5797, news_2824, news_5752, news_3947, news_7212, news_1244, news_8308, news_3491, news_1291, news_4083, news_2864, news_4249, news_5884, news_4266, news_7824
U6146, iter_0: news_5884, news_5606, news_150, news_8189, news_3947, news_1291, news_7824, news_7242, news_211, news_195, news_1244, news_5051, news_2824, news_5797, news_4681, news_1120, news_4140, news_4781, news_2864, news_8643
U2822, iter_0: news_4715, news_8189, news_5606, news_3947, news_7242, news_2824, news_1291, news_4237, news_5752, news_5797, news_4781, news_2864, news_195, news_5884, news_8643, news_3491, news_150, news_1120, news_1301, news_4681
U4015, iter_0: news_4715, news_8189, news_3947, news_2824, news_4140, news_4781, news_7242, news_5752, news_8308, news_4237, news_7212, news_1301, news_211, news_3563, news_5797, news_5606, news_3491, news_4681, news_4266, news_2801
U4557, iter_0: news_5051, news_1291, news_144, news_5884, news_683, news_3563, news_3947, news_211, news_2864, news_4781, news_8308, news_1301, news_1120, news_2824, news_4650, news_3491, news_5752, news_4681, news_4083, news_5797
U935, iter_0: news_4715, news_8189, news_5884, news_5606, news_5051, news_2824, news_4140, news_7242, news_4781, news_7824, news_5797, news_5752, news_1120, news_150, news_8308, news_4237, news_1301, news_8643, news_2864, news_4681
U1961, iter_0: news_5051, news_1291, news_5884, news_144, news_683, news_3563, news_3947, news_5797, news_1120, news_150, news_7212, news_195, news_7242, news_2864, news_5606, news_7824, news_2824, news_4083, news_4650, news_8308
U3493, iter_0: news_4715, news_8189, news_2824, news_1244, news_5797, news_5752, news_7212, news_4681, news_3563, news_7242, news_4237, news_3491, news_195, news_1291, news_211, news_4083, news_4249, news_144, news_1301, news_5884
U3895, iter_0: news_7242, news_4083, news_4237, news_5884, news_4715, news_8189, news_8643, news_5752, news_4140, news_5797, news_3947, news_1244, news_211, news_150, news_195, news_4681, news_144, news_5051, news_1301, news_4781
U1155, iter_0: news_4715, news_211, news_8189, news_1244, news_2864, news_3563, news_4681, news_3947, news_3491, news_7242, news_4249, news_5752, news_4781, news_4237, news_1301, news_4650, news_4083, news_150, news_4266, news_1120
U2279, iter_0: news_150, news_5051, news_3947, news_1301, news_4681, news_3491, news_4715, news_4140, news_4237, news_8189, news_2824, news_3563, news_4781, news_1120, news_4083, news_4266, news_8643, news_1244, news_1291, news_5797
U4255, iter_0: news_2820, news_1477, news_2950, news_8468, news_5002, news_4114, news_6717, news_8444, news_7112, news_1002, news_378, news_8627, news_5193, news_5832, news_2281, news_4071, news_1939, news_514, news_6543, news_4260
U6073, iter_0: news_4715, news_8189, news_211, news_5606, news_7242, news_1244, news_3947, news_4237, news_8643, news_5051, news_2824, news_5752, news_150, news_195, news_5884, news_1120, news_1301, news_4083, news_2801, news_4681
U5004, iter_0: news_7824, news_7242, news_1244, news_5884, news_4715, news_1291, news_5606, news_8189, news_211, news_150, news_195, news_3947, news_5797, news_2824, news_1120, news_4266, news_8643, news_4140, news_5051, news_2864
U4426, iter_0: news_4715, news_8189, news_3947, news_5051, news_2824, news_4140, news_1244, news_4781, news_7242, news_2864, news_211, news_5752, news_4237, news_5606, news_8308, news_5797, news_195, news_1291, news_1301, news_7212
U573, iter_0: news_5884, news_1244, news_4266, news_5051, news_5752, news_144, news_1291, news_3563, news_4237, news_5797, news_3947, news_4083, news_7824, news_150, news_2864, news_4715, news_195, news_4140, news_8189, news_8308
U1233, iter_0: news_144, news_4266, news_1244, news_5884, news_5752, news_4249, news_1291, news_5051, news_3563, news_4237, news_3947, news_5797, news_7824, news_4083, news_5606, news_150, news_4715, news_195, news_4781, news_8189
U2899, iter_0: news_7119, news_1288, news_6154, news_4715, news_796, news_557, news_8189, news_5654, news_6055, news_3976, news_4375, news_5632, news_8444, news_5193, news_4722, news_6543, news_8258, news_5832, news_2573, news_1477
U6480, iter_0: news_1291, news_4650, news_683, news_144, news_5797, news_3947, news_2824, news_2864, news_150, news_4083, news_7824, news_5606, news_195, news_8308, news_7242, news_5884, news_1244, news_4140, news_8189, news_4237
U2622, iter_0: news_4715, news_8189, news_1244, news_4140, news_7242, news_1291, news_5797, news_5884, news_7824, news_195, news_5752, news_4237, news_1301, news_8308, news_1120, news_3491, news_8643, news_150, news_7212, news_4681
U4400, iter_0: news_5002, news_8479, news_4375, news_6666, news_4114, news_360, news_796, news_6452, news_5832, news_7242, news_8189, news_4715, news_1265, news_571, news_3976, news_150, news_5632, news_2951, news_1084, news_1128
U6231, iter_0: news_4715, news_8189, news_2864, news_5797, news_7242, news_195, news_4781, news_4681, news_5752, news_4237, news_7212, news_1301, news_4266, news_4249, news_8643, news_150, news_4650, news_5884, news_2801, news_4083
U3955, iter_0: news_1291, news_5884, news_683, news_3563, news_2864, news_5606, news_150, news_4781, news_8308, news_1120, news_3491, news_4237, news_4681, news_1301, news_5752, news_4715, news_8189, news_7242, news_8643, news_4083
U469, iter_0: news_8189, news_5051, news_4715, news_4140, news_5797, news_2824, news_1244, news_4781, news_2864, news_3947, news_5752, news_8308, news_7212, news_4237, news_1291, news_195, news_7242, news_3491, news_144, news_4681
U1722, iter_0: news_4715, news_211, news_1291, news_8189, news_5606, news_1244, news_8643, news_4266, news_4237, news_2824, news_3947, news_5051, news_7242, news_2864, news_4140, news_195, news_7824, news_5752, news_150, news_3563
U6506, iter_0: news_1291, news_8643, news_4715, news_5606, news_7824, news_211, news_4237, news_8189, news_4266, news_3947, news_1244, news_7242, news_5752, news_5051, news_150, news_2824, news_195, news_3491, news_4140, news_2864
U2910, iter_0: news_5606, news_683, news_5884, news_7242, news_7824, news_1291, news_195, news_4650, news_4083, news_150, news_144, news_5797, news_8308, news_8189, news_4715, news_1244, news_4681, news_5752, news_211, news_1120
U3029, iter_0: news_150, news_5884, news_5051, news_683, news_4650, news_2864, news_8308, news_3563, news_5606, news_3947, news_2824, news_4681, news_1291, news_1301, news_4715, news_1120, news_7242, news_144, news_195, news_7212
U3355, iter_0: news_5051, news_144, news_5884, news_4266, news_1291, news_3563, news_4237, news_5752, news_5797, news_3947, news_4083, news_7824, news_150, news_2864, news_195, news_4140, news_8308, news_1301, news_5606, news_1120
U3686, iter_0: news_1291, news_7824, news_7242, news_5606, news_5884, news_8189, news_4715, news_150, news_1244, news_2864, news_211, news_5797, news_683, news_195, news_4083, news_4681, news_5752, news_144, news_3947, news_1120
U441, iter_0: news_5752, news_1301, news_8189, news_4083, news_7242, news_4249, news_3934, news_4797, news_5723, news_1203, news_6620, news_6814, news_8382, news_691, news_856, news_5523, news_6398, news_5232, news_813, news_7737
U4943, iter_0: news_5884, news_5606, news_3947, news_5051, news_150, news_4715, news_8308, news_2824, news_4681, news_1291, news_1120, news_8189, news_683, news_2864, news_7824, news_4140, news_5797, news_1244, news_5752, news_4781
U6101, iter_0: news_4266, news_1244, news_5884, news_5051, news_5752, news_144, news_1291, news_3563, news_4237, news_5797, news_3947, news_4083, news_7824, news_150, news_2864, news_195, news_8308, news_4140, news_8189, news_1120
U2863, iter_0: news_150, news_6543, news_7119, news_8627, news_2950, news_6315, news_4103, news_7112, news_1301, news_884, news_4190, news_5654, news_4260, news_5632, news_2511, news_3977, news_623, news_8189, news_4681, news_4715
U4812, iter_0: news_150, news_1301, news_3947, news_4681, news_1291, news_2824, news_4715, news_3491, news_4237, news_2864, news_8643, news_8189, news_4140, news_4781, news_4083, news_7824, news_5797, news_4650, news_7212, news_4266
U6438, iter_0: news_7242, news_7824, news_5884, news_150, news_8189, news_1244, news_4715, news_1291, news_5797, news_4681, news_195, news_211, news_4083, news_1120, news_3947, news_5752, news_4140, news_8643, news_2801, news_7212
U747, iter_0: news_6154, news_4715, news_4375, news_3976, news_6543, news_6055, news_5072, news_8189, news_911, news_4103, news_2951, news_8258, news_557, news_2573, news_8409, news_1288, news_514, news_7119, news_4722, news_8143
U2639, iter_0: news_4715, news_211, news_8189, news_1244, news_5606, news_8643, news_3947, news_4237, news_7242, news_5051, news_195, news_4140, news_2864, news_5752, news_5797, news_150, news_4781, news_1301, news_3563, news_3491
U3266, iter_0: news_4140, news_5051, news_4715, news_4781, news_8189, news_5752, news_2824, news_4237, news_5884, news_1301, news_4249, news_4083, news_8643, news_4650, news_7242, news_144, news_4681, news_195, news_150, news_3491
U917, iter_0: news_8189, news_4715, news_5051, news_5797, news_2824, news_1244, news_2864, news_8308, news_4681, news_1291, news_4237, news_211, news_7212, news_5884, news_144, news_7242, news_5752, news_4650, news_683, news_150
U6224, iter_0: news_4715, news_8189, news_5051, news_2824, news_4140, news_5797, news_3947, news_5752, news_7242, news_8308, news_7212, news_4237, news_211, news_4681, news_195, news_1301, news_2801, news_4249, news_4266, news_8643
U5571, iter_0: news_5051, news_3947, news_4681, news_4715, news_1301, news_150, news_2824, news_4083, news_8189, news_4650, news_4781, news_4140, news_7242, news_195, news_4237, news_5752, news_1244, news_144, news_8643, news_3491
U6368, iter_0: news_4715, news_4375, news_5072, news_8189, news_6055, news_2573, news_6154, news_514, news_7119, news_557, news_5654, news_5196, news_4581, news_1939, news_796, news_5632, news_4384, news_4114, news_1301, news_2950
U636, iter_0: news_2864, news_7242, news_1291, news_4083, news_7824, news_4715, news_5606, news_5884, news_4237, news_8189, news_683, news_8643, news_5797, news_5752, news_1244, news_211, news_195, news_150, news_3947, news_144
U6375, iter_0: news_4715, news_3947, news_5884, news_8189, news_211, news_7824, news_5606, news_195, news_1291, news_1244, news_7242, news_2824, news_150, news_5051, news_5797, news_1301, news_4140, news_4781, news_4266, news_1120
U4388, iter_0: news_5884, news_5051, news_4650, news_683, news_3563, news_3947, news_1301, news_2864, news_1120, news_2824, news_150, news_3491, news_8308, news_4781, news_8189, news_211, news_5797, news_7212, news_4237, news_5606
U1280, iter_0: news_1244, news_7824, news_8643, news_4715, news_1291, news_211, news_4266, news_2824, news_195, news_8189, news_5606, news_2864, news_3947, news_5797, news_7242, news_4237, news_3563, news_8308, news_3491, news_5051
U247, iter_0: news_4715, news_1291, news_211, news_8189, news_5606, news_1244, news_8643, news_4237, news_4266, news_3947, news_7824, news_7242, news_2824, news_5051, news_5752, news_4140, news_195, news_2864, news_150, news_5797
U4817, iter_0: news_4715, news_211, news_1291, news_1244, news_5606, news_2824, news_3947, news_7242, news_5051, news_7824, news_4237, news_4266, news_4140, news_195, news_8643, news_2864, news_5797, news_5752, news_4781, news_150
U79, iter_0: news_1291, news_4715, news_8643, news_5606, news_211, news_4237, news_8189, news_7824, news_4266, news_7242, news_3947, news_1244, news_5752, news_5051, news_2824, news_150, news_2864, news_195, news_4140, news_3491
U207, iter_0: news_5051, news_8189, news_4140, news_4715, news_4781, news_2824, news_5752, news_5797, news_3947, news_7212, news_1244, news_4237, news_8308, news_1291, news_3491, news_2864, news_4681, news_4249, news_5884, news_4083
U29, iter_0: news_683, news_5884, news_150, news_2864, news_5606, news_4650, news_8308, news_7242, news_195, news_144, news_4681, news_7824, news_4715, news_1291, news_3947, news_5797, news_1244, news_5051, news_4083, news_8189
U105, iter_0: news_5884, news_4715, news_1301, news_5606, news_8189, news_3491, news_4266, news_150, news_4083, news_7824, news_4650, news_1120, news_1244, news_4681, news_4237, news_5752, news_8308, news_1291, news_2801, news_7242
U1004, iter_0: news_1288, news_6154, news_3976, news_4715, news_557, news_6055, news_7119, news_8444, news_8409, news_8258, news_6543, news_2573, news_4375, news_376, news_5654, news_796, news_8143, news_5832, news_4722, news_2951
U1824, iter_0: news_4715, news_8189, news_5072, news_4722, news_2281, news_6659, news_264, news_5193, news_8468, news_4375, news_2951, news_6154, news_7119, news_5654, news_8433, news_6055, news_2347, news_4681, news_514, news_5507
U6063, iter_0: news_4650, news_683, news_7242, news_2864, news_1291, news_144, news_5606, news_195, news_7824, news_8308, news_4083, news_5797, news_150, news_4237, news_5752, news_3947, news_5884, news_1244, news_7212, news_1120
U4266, iter_0: news_4715, news_3947, news_8189, news_5606, news_5051, news_5884, news_2824, news_1244, news_7242, news_1291, news_4140, news_211, news_4781, news_7824, news_195, news_5797, news_5752, news_1301, news_4237, news_8308
U1413, iter_0: news_4715, news_8189, news_5051, news_2824, news_4140, news_1244, news_211, news_2864, news_3563, news_5752, news_7212, news_5797, news_4681, news_195, news_4781, news_3491, news_3947, news_8308, news_4237, news_7242
U5462, iter_0: news_5051, news_8189, news_4715, news_4140, news_4781, news_3947, news_5797, news_1291, news_2864, news_2824, news_5752, news_1244, news_4237, news_7212, news_7242, news_195, news_211, news_8308, news_144, news_5884
U793, iter_0: news_7824, news_1291, news_4715, news_5884, news_8189, news_7242, news_5606, news_1244, news_211, news_150, news_8643, news_3947, news_4266, news_195, news_5797, news_4237, news_2824, news_1120, news_4140, news_5752
U2947, iter_0: news_1291, news_8643, news_7824, news_4083, news_3947, news_4715, news_5884, news_5606, news_4237, news_7242, news_5752, news_4266, news_1244, news_211, news_8189, news_150, news_5051, news_3491, news_195, news_1301
U6141, iter_0: news_5884, news_4715, news_3947, news_5606, news_8189, news_5051, news_150, news_1291, news_7824, news_7242, news_2824, news_195, news_4140, news_4781, news_1244, news_5797, news_4681, news_1120, news_211, news_1301
U161, iter_0: news_5884, news_3947, news_150, news_5051, news_4715, news_1301, news_5606, news_4681, news_4140, news_3491, news_8189, news_2824, news_1120, news_7824, news_4781, news_4237, news_4083, news_4266, news_1244, news_1291
U1975, iter_0: news_4715, news_8189, news_1244, news_2824, news_1291, news_3947, news_7242, news_4266, news_2864, news_4237, news_8643, news_5797, news_4781, news_3563, news_1301, news_5752, news_8308, news_4681, news_150, news_3491
U3314, iter_0: news_5884, news_3947, news_4715, news_5606, news_8189, news_5051, news_1301, news_4140, news_4781, news_7824, news_150, news_3491, news_1291, news_1244, news_2824, news_4266, news_5797, news_1120, news_4681, news_4237
U3169, iter_0: news_3947, news_4715, news_5051, news_5606, news_1301, news_8189, news_150, news_4781, news_4083, news_7824, news_4681, news_4237, news_5752, news_8308, news_1291, news_8643, news_7242, news_2864, news_4249, news_3563
U3650, iter_0: news_4715, news_211, news_8189, news_5051, news_2864, news_1244, news_3947, news_7242, news_4681, news_195, news_5752, news_4781, news_4237, news_1291, news_3491, news_4249, news_1301, news_8643, news_150, news_4650
U387, iter_0: news_5051, news_8189, news_4140, news_3947, news_4715, news_8308, news_4237, news_144, news_2824, news_5884, news_5752, news_4650, news_4681, news_2864, news_4083, news_1120, news_150, news_7242, news_4249, news_1301
U4852, iter_0: news_4715, news_8189, news_211, news_2824, news_1244, news_5051, news_3947, news_4140, news_2864, news_7242, news_5606, news_4781, news_4237, news_5797, news_5752, news_195, news_3563, news_8308, news_1291, news_7212
U2420, iter_0: news_5884, news_4715, news_3947, news_150, news_5606, news_8189, news_1291, news_195, news_7824, news_5051, news_4681, news_7242, news_2824, news_1301, news_4140, news_4781, news_5797, news_1244, news_211, news_1120
U5562, iter_0: news_4715, news_8189, news_4140, news_3947, news_4781, news_5752, news_1244, news_4237, news_1291, news_1301, news_7242, news_195, news_4266, news_5884, news_4681, news_3563, news_8643, news_4249, news_5606, news_4083
U2422, iter_0: news_4715, news_211, news_8189, news_1244, news_2824, news_3947, news_5606, news_5051, news_7242, news_4140, news_1291, news_2864, news_4237, news_4781, news_195, news_5797, news_4266, news_8308, news_1301, news_3563
U993, iter_0: news_8189, news_1301, news_5752, news_4083, news_7242, news_4249, news_1184, news_7802, news_8396, news_8582, news_1168, news_2097, news_2795, news_5765, news_7143, news_7788, news_6476, news_6023, news_5682, news_7670
U4387, iter_0: news_1244, news_5051, news_5884, news_5752, news_144, news_1291, news_3563, news_4237, news_5797, news_3947, news_7824, news_4083, news_5606, news_2864, news_150, news_195, news_8308, news_4140, news_8189, news_1301
U5399, iter_0: news_5606, news_150, news_5884, news_7242, news_2864, news_4715, news_195, news_8189, news_4681, news_4650, news_211, news_1291, news_144, news_3947, news_1120, news_4083, news_2824, news_4140, news_5752, news_5051
U1445, iter_0: news_1291, news_4715, news_211, news_5606, news_8189, news_4237, news_8643, news_7824, news_7242, news_1244, news_3947, news_4266, news_5051, news_2824, news_5752, news_150, news_2864, news_4140, news_195, news_5797
U3833, iter_0: news_8189, news_7242, news_1301, news_5752, news_4249, news_4083, news_5945, news_174, news_3997, news_5572, news_7162, news_8582, news_8645, news_5, news_8098, news_2471, news_7308, news_7131, news_7143, news_6240
U2201, iter_0: news_8643, news_4715, news_4237, news_7242, news_5752, news_150, news_4083, news_4681, news_2881, news_350, news_912, news_2795, news_6148, news_2076, news_1368, news_1125, news_8577, news_8382, news_818, news_8555
U2535, iter_0: news_4715, news_211, news_8189, news_2824, news_5051, news_2864, news_4140, news_1244, news_5797, news_3563, news_4681, news_7212, news_3947, news_195, news_4781, news_5752, news_7242, news_8308, news_4237, news_3491
U4408, iter_0: news_8643, news_4715, news_211, news_5606, news_4266, news_1291, news_4237, news_8189, news_150, news_3947, news_5051, news_3563, news_2824, news_195, news_7242, news_2864, news_1244, news_5752, news_4681, news_4140
U4951, iter_0: news_144, news_1291, news_3563, news_150, news_1301, news_3491, news_4650, news_211, news_7242, news_8189, news_4083, news_4681, news_4715, news_4781, news_4237, news_5752, news_2801, news_8643, news_4249, news_5884
U2492, iter_0: news_4715, news_3976, news_8189, news_8258, news_4722, news_2573, news_5632, news_2951, news_5654, news_8444, news_911, news_8409, news_1477, news_8143, news_5196, news_1265, news_7112, news_623, news_8479, news_4071
U4637, iter_0: news_5884, news_3563, news_4237, news_5752, news_5797, news_4083, news_150, news_4140, news_8308, news_1120, news_2824, news_4650, news_3491, news_7242, news_7212, news_1301, news_4681, news_211, news_8189, news_4715
U6255, iter_0: news_1291, news_5884, news_2864, news_683, news_8308, news_3563, news_5051, news_1301, news_150, news_3947, news_4781, news_8189, news_2824, news_4237, news_3491, news_8643, news_4681, news_211, news_4140, news_5797
U182, iter_0: news_4715, news_1291, news_8189, news_211, news_7242, news_195, news_5797, news_150, news_4237, news_8643, news_4140, news_5752, news_1120, news_2864, news_1301, news_4681, news_4083, news_4650, news_7212, news_2801
U3972, iter_0: news_5051, news_5797, news_8189, news_2824, news_1244, news_4140, news_8308, news_3491, news_144, news_4681, news_5884, news_3947, news_195, news_4083, news_7212, news_4650, news_683, news_4237, news_7824, news_4715
U3627, iter_0: news_1244, news_5884, news_4266, news_5051, news_5752, news_144, news_1291, news_4237, news_5797, news_3947, news_2824, news_7212, news_7242, news_2864, news_4083, news_5606, news_150, news_7824, news_8308, news_8189
U3630, iter_0: news_211, news_4715, news_3563, news_8189, news_5051, news_2824, news_4681, news_2864, news_7212, news_5797, news_195, news_1244, news_4140, news_4249, news_3491, news_5752, news_8308, news_4083, news_3947, news_4781
U5924, iter_0: news_4715, news_8189, news_2824, news_5606, news_5051, news_7242, news_4140, news_4781, news_4237, news_2864, news_5752, news_7824, news_4266, news_8308, news_1301, news_8643, news_7212, news_4681, news_150, news_4249
U1890, iter_0: news_7824, news_4715, news_1291, news_8189, news_1244, news_5606, news_211, news_7242, news_3947, news_195, news_150, news_5884, news_2824, news_4266, news_8643, news_5797, news_1120, news_5051, news_4140, news_4237
U4376, iter_0: news_4715, news_7242, news_150, news_4237, news_5752, news_8643, news_4681, news_4083, news_174, news_4031, news_3964, news_726, news_1955, news_7750, news_5781, news_5652, news_6023, news_6226, news_5765, news_7143
U3094, iter_0: news_7824, news_4715, news_1291, news_1244, news_8189, news_7242, news_8643, news_4266, news_3947, news_150, news_4237, news_5051, news_4140, news_2864, news_5752, news_1301, news_8308, news_4681, news_7212, news_4249
U89, iter_0: news_8643, news_4237, news_150, news_8189, news_1301, news_4681, news_4715, news_4249, news_2950, news_6292, news_5337, news_7563, news_6282, news_5274, news_241, news_2527, news_6691, news_5603, news_206, news_2820
U3782, iter_0: news_5884, news_150, news_4715, news_5606, news_7242, news_7824, news_3947, news_8189, news_195, news_1291, news_211, news_4681, news_1244, news_5797, news_5051, news_2824, news_1120, news_2864, news_4140, news_4781
U5022, iter_0: news_683, news_2864, news_5606, news_1291, news_5884, news_7242, news_7824, news_150, news_8189, news_4715, news_4083, news_195, news_144, news_4650, news_5797, news_1244, news_8308, news_4681, news_211, news_3947
U5074, iter_0: news_1291, news_7824, news_4715, news_8189, news_5606, news_7242, news_1244, news_211, news_5884, news_8643, news_4266, news_4237, news_3947, news_150, news_195, news_5797, news_2824, news_1120, news_5752, news_4140
U1830, iter_0: news_1288, news_6154, news_4715, news_3976, news_8258, news_2951, news_8409, news_376, news_4190, news_7119, news_8189, news_4722, news_1477, news_5632, news_1301, news_5832, news_796, news_4581, news_6452, news_8444
U3251, iter_0: news_5884, news_150, news_4715, news_3947, news_5606, news_4681, news_195, news_7242, news_1291, news_8189, news_7824, news_5051, news_211, news_2824, news_4140, news_5797, news_4781, news_1244, news_1120, news_2864
U112, iter_0: news_1288, news_4190, news_6154, news_4715, news_557, news_1939, news_3976, news_1301, news_7119, news_8258, news_5072, news_514, news_5654, news_8444, news_5832, news_8189, news_6315, news_911, news_150, news_427
U1287, iter_0: news_8189, news_4715, news_2824, news_4781, news_5752, news_2864, news_5797, news_7212, news_4237, news_7242, news_4681, news_1301, news_5884, news_4083, news_8643, news_4266, news_4249, news_7824, news_150, news_683
U1503, iter_0: news_4715, news_8189, news_5051, news_1244, news_4140, news_2864, news_3947, news_7242, news_5797, news_4781, news_5752, news_4237, news_3563, news_195, news_4681, news_1291, news_3491, news_1301, news_8643, news_4249
U3605, iter_0: news_4715, news_211, news_8189, news_2824, news_1244, news_5051, news_2864, news_4140, news_3947, news_5797, news_7242, news_4781, news_195, news_3563, news_5606, news_5752, news_8308, news_4237, news_4681, news_7212
U3275, iter_0: news_8479, news_360, news_5193, news_7119, news_796, news_4375, news_6666, news_6315, news_454, news_4715, news_5832, news_427, news_8189, news_5632, news_1477, news_482, news_7242, news_6154, news_1288, news_2474
U2191, iter_0: news_4715, news_8643, news_7824, news_8189, news_4237, news_4266, news_3947, news_7242, news_2824, news_5051, news_5752, news_150, news_195, news_4140, news_2864, news_5797, news_1301, news_3563, news_5884, news_4249
U2604, iter_0: news_5051, news_4266, news_1244, news_5884, news_144, news_5752, news_1291, news_5797, news_1301, news_7212, news_2824, news_7242, news_4083, news_150, news_5606, news_2801, news_683, news_1120, news_4681, news_4237
U3220, iter_0: news_5884, news_4715, news_5606, news_150, news_8189, news_7242, news_7824, news_195, news_211, news_5051, news_4681, news_1120, news_4140, news_8643, news_2864, news_5752, news_1301, news_4266, news_4237, news_3491
U2895, iter_0: news_4715, news_8189, news_211, news_3947, news_5606, news_1244, news_1291, news_2824, news_7824, news_7242, news_5051, news_195, news_4140, news_5797, news_4781, news_5884, news_4237, news_4266, news_1301, news_150
U3815, iter_0: news_4715, news_5884, news_5606, news_8189, news_211, news_7824, news_7242, news_1244, news_195, news_150, news_5797, news_4140, news_4781, news_1120, news_8643, news_4681, news_4266, news_5752, news_1301, news_4237
U5682, iter_0: news_4715, news_8189, news_5051, news_2824, news_4140, news_3947, news_1244, news_4781, news_2864, news_5752, news_7242, news_4237, news_8308, news_5797, news_7212, news_211, news_195, news_1291, news_3563, news_5606
U3517, iter_0: news_5884, news_5051, news_3947, news_5606, news_150, news_3491, news_4715, news_4681, news_1301, news_4140, news_1120, news_2824, news_4237, news_8189, news_683, news_4781, news_4083, news_4266, news_4650, news_3563
