U1085, iter_0: news_5051, news_4715, news_8189, news_150, news_2864, news_5884, news_3563, news_5752, news_5797, news_7242, news_4140, news_4681, news_4249, news_7824, news_5606, news_4083, news_8643, news_4237, news_1301, news_4266
U3355, iter_0: news_8468, news_6666, news_5002, news_3976, news_4375, news_7200, news_5193, news_7166, news_6315, news_6717, news_8189, news_6452, news_1939, news_4071, news_1288, news_3937, news_454, news_5507, news_4715, news_670
U3686, iter_0: news_5752, news_4083, news_4715, news_4681, news_7242, news_150, news_4237, news_8643, news_3956, news_1918, news_7735, news_6158, news_6686, news_7589, news_3894, news_2760, news_443, news_1904, news_5824, news_6044
U441, iter_0: news_4140, news_5884, news_3563, news_8189, news_3947, news_2824, news_195, news_7824, news_1301, news_211, news_5051, news_5797, news_8308, news_5606, news_4249, news_4781, news_2864, news_4266, news_1244, news_2801
U4943, iter_0: news_5884, news_2864, news_2824, news_3947, news_4715, news_8189, news_3563, news_150, news_4083, news_5752, news_7242, news_4249, news_4681, news_5606, news_1120, news_3491, news_5051, news_4650, news_4781, news_1301
U6101, iter_0: news_2864, news_8308, news_4681, news_5752, news_4083, news_4715, news_1301, news_3947, news_683, news_8189, news_4140, news_7242, news_3563, news_1120, news_4249, news_4237, news_4266, news_4650, news_150, news_4781
U2863, iter_0: news_4083, news_5752, news_1301, news_7242, news_4249, news_8189, news_3956, news_5449, news_6700, news_3930, news_5527, news_7821, news_6024, news_153, news_4007, news_3892, news_6026, news_2692, news_1025, news_8627
U4812, iter_0: news_1291, news_5606, news_5884, news_5752, news_211, news_2824, news_5051, news_8189, news_2864, news_4083, news_4140, news_1301, news_7824, news_3563, news_5797, news_4249, news_195, news_8308, news_3947, news_150
U6438, iter_0: news_4715, news_8189, news_7242, news_1291, news_4237, news_4249, news_5752, news_150, news_5051, news_2864, news_4650, news_4083, news_5797, news_8643, news_5884, news_4681, news_1301, news_683, news_8308, news_211
U747, iter_0: news_150, news_8189, news_4715, news_4249, news_8643, news_4237, news_1301, news_4681, news_7622, news_8292, news_2382, news_8405, news_2379, news_8299, news_2337, news_8418, news_6686, news_699, news_5682, news_4367
U2639, iter_0: news_5884, news_2824, news_2864, news_5051, news_195, news_3947, news_4140, news_8308, news_4715, news_5752, news_3563, news_5797, news_4083, news_1291, news_5606, news_8189, news_211, news_1301, news_7242, news_4266
U3266, iter_0: news_5002, news_5193, news_557, news_5654, news_4375, news_1477, news_6315, news_7119, news_8468, news_6666, news_8409, news_8189, news_4103, news_623, news_2573, news_454, news_1288, news_7112, news_427, news_5303
U917, iter_0: news_7212, news_211, news_5606, news_4237, news_144, news_683, news_8308, news_3491, news_1120, news_2801, news_1301, news_8643, news_1244, news_5884, news_4681, news_5752, news_4650, news_4249, news_4083, news_3563
U6224, iter_0: news_195, news_3563, news_4083, news_3947, news_5752, news_8308, news_1120, news_683, news_8189, news_1301, news_4715, news_5051, news_7242, news_4266, news_4249, news_4650, news_150, news_4237, news_2801, news_4681
U5571, iter_0: news_5752, news_4237, news_4083, news_4715, news_7242, news_8643, news_4681, news_150, news_6686, news_6476, news_687, news_2098, news_3892, news_6003, news_310, news_1905, news_4635, news_7143, news_8634, news_2415
U6368, iter_0: news_4681, news_4715, news_150, news_5752, news_8643, news_7242, news_4237, news_4083, news_2501, news_6536, news_3524, news_1523, news_1097, news_2535, news_6581, news_1205, news_1593, news_4206, news_5636, news_5621
U636, iter_0: news_8189, news_5752, news_4715, news_4083, news_1301, news_5051, news_7242, news_4237, news_144, news_4249, news_7824, news_2864, news_4681, news_5884, news_683, news_150, news_8643, news_2801, news_3491, news_5797
U6375, iter_0: news_1301, news_8189, news_4681, news_4715, news_8643, news_4237, news_4249, news_150, news_1354, news_6314, news_6643, news_6070, news_8153, news_524, news_4682, news_1631, news_1125, news_8503, news_2507, news_7114
U4388, iter_0: news_683, news_4237, news_4083, news_4249, news_7242, news_8189, news_4715, news_3563, news_5752, news_2824, news_4781, news_3491, news_1301, news_4266, news_8643, news_4681, news_7212, news_150, news_5051, news_144
U1280, iter_0: news_5752, news_4715, news_8189, news_8308, news_1291, news_2864, news_5051, news_4083, news_7242, news_1301, news_195, news_4237, news_3491, news_4650, news_4249, news_4681, news_2801, news_8643, news_5797, news_144
U247, iter_0: news_4715, news_4083, news_5606, news_7242, news_1291, news_2864, news_4249, news_4237, news_5752, news_195, news_144, news_683, news_5884, news_2801, news_2824, news_4650, news_4140, news_3491, news_1120, news_4681
U4817, iter_0: news_5051, news_8308, news_4715, news_5606, news_8189, news_1291, news_5752, news_4681, news_2864, news_8643, news_1301, news_3563, news_5797, news_7824, news_7242, news_3491, news_3947, news_5884, news_150, news_2824
U79, iter_0: news_3947, news_4715, news_8189, news_195, news_2864, news_2824, news_7242, news_150, news_4083, news_5884, news_4140, news_1291, news_4249, news_5752, news_4237, news_4781, news_5606, news_5797, news_4266, news_4650
U207, iter_0: news_3947, news_8189, news_4140, news_3563, news_4715, news_195, news_2824, news_5051, news_5752, news_1291, news_5884, news_7242, news_4781, news_5606, news_2864, news_4249, news_5797, news_4083, news_8643, news_1301
U29, iter_0: news_4140, news_3563, news_4083, news_683, news_144, news_5752, news_4237, news_195, news_8189, news_4249, news_1120, news_2801, news_1301, news_5884, news_3491, news_4650, news_1291, news_4715, news_8308, news_2824
U105, iter_0: news_4715, news_2864, news_1291, news_2824, news_8189, news_150, news_195, news_7242, news_5752, news_7824, news_4781, news_4249, news_4083, news_4237, news_4681, news_3563, news_4266, news_1244, news_211, news_1301
U1004, iter_0: news_8189, news_5752, news_1301, news_4083, news_7242, news_4249, news_726, news_3997, news_7531, news_1918, news_6686, news_2553, news_6023, news_7143, news_649, news_5654, news_7811, news_7582, news_8396, news_4126
U1824, iter_0: news_8189, news_3947, news_4715, news_195, news_3563, news_4140, news_150, news_1291, news_5752, news_7242, news_4083, news_2864, news_4249, news_4781, news_5606, news_2824, news_5884, news_4237, news_5051, news_5797
U6063, iter_0: news_1291, news_5606, news_2824, news_2864, news_4715, news_5752, news_4681, news_7242, news_4083, news_4237, news_4249, news_1301, news_8189, news_5797, news_4140, news_4650, news_3947, news_7212, news_8643, news_1244
U4266, iter_0: news_3947, news_8189, news_150, news_4715, news_195, news_5051, news_3563, news_1291, news_5797, news_4781, news_5752, news_4249, news_7242, news_4083, news_4237, news_4266, news_211, news_4681, news_4650, news_3491
U1413, iter_0: news_5752, news_1301, news_4083, news_4249, news_7242, news_8189, news_2076, news_4865, news_7170, news_7099, news_277, news_1720, news_491, news_8634, news_6278, news_6625, news_5268, news_93, news_1488, news_3590
U5462, iter_0: news_3947, news_5051, news_150, news_4715, news_8189, news_211, news_4681, news_4140, news_7242, news_5752, news_4083, news_4249, news_1301, news_8643, news_1120, news_4237, news_683, news_144, news_2864, news_5797
U793, iter_0: news_211, news_144, news_3491, news_7212, news_4237, news_1244, news_2801, news_1120, news_8308, news_5606, news_683, news_5752, news_8643, news_4650, news_1301, news_4681, news_4249, news_4083, news_7824, news_7242
U2947, iter_0: news_8643, news_7824, news_1244, news_4781, news_150, news_8189, news_4715, news_4237, news_4249, news_7242, news_5752, news_4681, news_2801, news_4266, news_4650, news_3563, news_5797, news_1301, news_211, news_195
U6141, iter_0: news_3947, news_5051, news_2824, news_1291, news_2864, news_5797, news_5884, news_4781, news_3563, news_195, news_7824, news_5752, news_7242, news_4140, news_4266, news_8308, news_5606, news_211, news_4083, news_4650
U161, iter_0: news_150, news_7824, news_8643, news_3563, news_5051, news_4781, news_3947, news_8189, news_4140, news_5797, news_4715, news_1244, news_1291, news_5752, news_4681, news_1301, news_211, news_195, news_2824, news_4266
U1975, iter_0: news_5654, news_8468, news_7119, news_4375, news_796, news_6452, news_3976, news_2573, news_4722, news_5002, news_427, news_5193, news_6543, news_1288, news_6315, news_557, news_7112, news_4103, news_8189, news_1477
U3314, iter_0: news_7112, news_5654, news_8468, news_7119, news_6666, news_796, news_427, news_8627, news_6055, news_4140, news_5196, news_2573, news_4375, news_482, news_5002, news_3976, news_6452, news_958, news_1477, news_7166
U3169, iter_0: news_2573, news_8258, news_8479, news_8444, news_2281, news_796, news_6666, news_8189, news_427, news_4722, news_1477, news_5193, news_7119, news_150, news_7112, news_5632, news_623, news_4715, news_958, news_8143
U3650, iter_0: news_7112, news_6666, news_5002, news_1288, news_1477, news_6452, news_958, news_4715, news_3937, news_8189, news_6154, news_8143, news_5632, news_553, news_4581, news_4083, news_6421, news_5507, news_4071, news_5752
U387, iter_0: news_8189, news_4249, news_4237, news_2824, news_5752, news_4083, news_5606, news_7212, news_4781, news_211, news_1291, news_3563, news_7242, news_2864, news_5884, news_144, news_683, news_150, news_8643, news_5797
U4852, iter_0: news_8189, news_150, news_5884, news_2824, news_3947, news_195, news_211, news_5797, news_2864, news_4249, news_7824, news_4781, news_5752, news_7242, news_5051, news_4237, news_4681, news_1244, news_1301, news_4140
U2420, iter_0: news_7824, news_5884, news_3563, news_5051, news_8308, news_2824, news_8643, news_1301, news_4681, news_211, news_150, news_1244, news_1291, news_3947, news_4140, news_4781, news_4715, news_7212, news_4266, news_8189
U5562, iter_0: news_3563, news_8308, news_7824, news_4140, news_150, news_1301, news_5884, news_5752, news_8643, news_5051, news_5797, news_4681, news_8189, news_195, news_4715, news_4266, news_3947, news_2864, news_1291, news_211
U2422, iter_0: news_3976, news_8479, news_796, news_4103, news_6055, news_6666, news_454, news_1265, news_6452, news_5002, news_5832, news_2573, news_376, news_150, news_6659, news_6703, news_5193, news_1301, news_360, news_6543
U993, iter_0: news_5884, news_2864, news_2824, news_1291, news_4715, news_195, news_5752, news_3947, news_5797, news_4083, news_8189, news_4140, news_3563, news_4681, news_5606, news_150, news_7242, news_4266, news_8308, news_4249
U4387, iter_0: news_4237, news_4715, news_5752, news_7242, news_4083, news_8643, news_150, news_4681, news_1599, news_1395, news_6578, news_6874, news_8313, news_909, news_2024, news_350, news_7851, news_2501, news_1905, news_2573
U5399, iter_0: news_5654, news_4375, news_796, news_1288, news_6055, news_427, news_5002, news_7112, news_5193, news_3976, news_150, news_8189, news_4715, news_4103, news_454, news_4722, news_8468, news_553, news_5832, news_7200
U1445, iter_0: news_8444, news_5303, news_8143, news_2573, news_514, news_6421, news_2950, news_5654, news_264, news_4681, news_6659, news_4083, news_378, news_670, news_3977, news_1084, news_482, news_4629, news_1477, news_8409
U3833, iter_0: news_211, news_3491, news_4681, news_4237, news_4249, news_1244, news_7242, news_8189, news_8643, news_1291, news_4781, news_3947, news_150, news_7212, news_683, news_8308, news_144, news_4083, news_2801, news_5051
U2201, iter_0: news_5051, news_2824, news_5884, news_2864, news_150, news_8189, news_211, news_5797, news_4715, news_195, news_4681, news_7242, news_4249, news_7824, news_5752, news_1301, news_3491, news_4237, news_4083, news_8643
U2535, iter_0: news_8189, news_2801, news_4650, news_4249, news_3491, news_5606, news_7242, news_4781, news_144, news_4083, news_683, news_4715, news_2824, news_5752, news_8643, news_4140, news_7824, news_1301, news_150, news_2864
U4408, iter_0: news_4650, news_5606, news_4083, news_144, news_2801, news_4249, news_7242, news_3491, news_8189, news_1120, news_683, news_4715, news_4781, news_5752, news_4140, news_3563, news_195, news_8643, news_1244, news_2864
U4951, iter_0: news_150, news_4715, news_8189, news_8643, news_7242, news_195, news_1244, news_5797, news_4140, news_4249, news_5752, news_5051, news_4237, news_4266, news_4681, news_2801, news_4083, news_5884, news_1301, news_1120
U2492, iter_0: news_150, news_8189, news_4715, news_3563, news_1291, news_5752, news_7242, news_8643, news_4249, news_4681, news_4266, news_4083, news_4237, news_1301, news_8308, news_4650, news_2801, news_1120, news_7212, news_195
U4637, iter_0: news_150, news_7824, news_5797, news_5051, news_1291, news_211, news_5884, news_2824, news_4681, news_3947, news_8643, news_3563, news_1244, news_1301, news_4781, news_4140, news_8308, news_8189, news_4266, news_4715
U6255, iter_0: news_3563, news_4140, news_4715, news_5884, news_195, news_3947, news_2824, news_2864, news_5606, news_8189, news_150, news_5797, news_4681, news_7824, news_5051, news_8308, news_4266, news_4249, news_4781, news_1301
U182, iter_0: news_4681, news_211, news_3563, news_195, news_4140, news_5752, news_4715, news_8189, news_683, news_4781, news_2801, news_4237, news_144, news_2824, news_5051, news_8308, news_1291, news_1301, news_7242, news_7212
U3972, iter_0: news_4237, news_144, news_1244, news_4650, news_5606, news_2801, news_4781, news_4249, news_683, news_7242, news_1120, news_8643, news_3491, news_4083, news_4715, news_8189, news_1291, news_5752, news_3563, news_2824
U3627, iter_0: news_5654, news_7112, news_454, news_6315, news_1477, news_2573, news_5193, news_427, news_5303, news_958, news_8189, news_6154, news_150, news_6055, news_1939, news_4715, news_7166, news_5832, news_5632, news_514
U3630, iter_0: news_4715, news_7242, news_4083, news_5752, news_8643, news_4681, news_150, news_6543, news_7162, news_5246, news_2348, news_535, news_346, news_259, news_6873, news_7826, news_4057, news_8645, news_4660, news_8284
U5924, iter_0: news_150, news_2824, news_195, news_5752, news_1291, news_4249, news_4681, news_211, news_8308, news_8189, news_2864, news_7242, news_5797, news_4237, news_1301, news_8643, news_1120, news_7212, news_5606, news_4140
U1890, iter_0: news_7212, news_4681, news_5797, news_8308, news_5884, news_8643, news_1301, news_5752, news_144, news_4715, news_3563, news_150, news_5606, news_3491, news_4237, news_8189, news_7242, news_4249, news_4650, news_4083
U4376, iter_0: news_5884, news_3563, news_4140, news_2864, news_3947, news_195, news_150, news_2824, news_5752, news_4715, news_1291, news_8308, news_5051, news_8189, news_5797, news_4266, news_4681, news_4083, news_1301, news_7242
U3094, iter_0: news_5752, news_1301, news_4083, news_8189, news_7242, news_4249, news_1255, news_5535, news_7516, news_6526, news_5981, news_6322, news_6277, news_1677, news_2301, news_6674, news_2742, news_5652, news_7680, news_1929
U89, iter_0: news_1301, news_8189, news_4681, news_4715, news_150, news_4249, news_4237, news_8643, news_6277, news_1925, news_6818, news_7069, news_6436, news_4551, news_5652, news_6686, news_6061, news_6582, news_2760, news_3930
U3782, iter_0: news_8189, news_5606, news_4715, news_5884, news_7824, news_5752, news_4140, news_195, news_1301, news_3563, news_1291, news_7242, news_4249, news_2824, news_4237, news_4083, news_150, news_5797, news_4781, news_3947
U5022, iter_0: news_5884, news_5752, news_1301, news_5606, news_195, news_4681, news_4083, news_8189, news_211, news_4715, news_7242, news_3491, news_4249, news_1120, news_4237, news_683, news_8643, news_150, news_3947, news_5051
U5074, iter_0: news_7824, news_1244, news_5884, news_5797, news_4681, news_1301, news_8308, news_2824, news_5752, news_8643, news_150, news_8189, news_144, news_4237, news_4781, news_4249, news_7212, news_3563, news_1120, news_4715
U1830, iter_0: news_2824, news_1291, news_3947, news_8189, news_5884, news_5797, news_7824, news_4781, news_2864, news_3563, news_195, news_5051, news_4140, news_211, news_1244, news_4266, news_4249, news_5606, news_1301, news_8308
U3251, iter_0: news_1477, news_7112, news_6666, news_8143, news_7200, news_958, news_8444, news_8468, news_623, news_6543, news_6703, news_4715, news_6659, news_8258, news_4722, news_5193, news_6452, news_5196, news_4581, news_8189
U112, iter_0: news_8189, news_4715, news_4140, news_150, news_5606, news_7824, news_3563, news_4781, news_195, news_1291, news_4237, news_5752, news_4249, news_7242, news_1244, news_3947, news_4083, news_144, news_2801, news_8643
U1287, iter_0: news_8627, news_6666, news_8468, news_482, news_7112, news_6055, news_5654, news_7119, news_7166, news_6315, news_3977, news_2950, news_2951, news_4071, news_427, news_796, news_5196, news_670, news_3937, news_4083
U1503, iter_0: news_1301, news_5752, news_8189, news_7242, news_4249, news_4083, news_8187, news_2361, news_4297, news_2698, news_695, news_245, news_113, news_2798, news_8367, news_6423, news_8498, news_5331, news_6210, news_419
U3605, iter_0: news_2864, news_5051, news_4715, news_4681, news_2824, news_5797, news_5752, news_8189, news_211, news_1301, news_3563, news_7824, news_150, news_7242, news_4266, news_8643, news_1244, news_4781, news_4249, news_3491
U3275, iter_0: news_5884, news_5051, news_2824, news_3947, news_2864, news_150, news_195, news_5797, news_3563, news_4140, news_8189, news_4715, news_211, news_5752, news_1291, news_8308, news_4681, news_7824, news_1301, news_4266
U2191, iter_0: news_211, news_7824, news_144, news_8308, news_4681, news_5606, news_1301, news_5752, news_1244, news_4237, news_7212, news_683, news_1120, news_5884, news_3491, news_5797, news_2801, news_1291, news_8643, news_4083
U2604, iter_0: news_378, news_1291, news_6154, news_1128, news_553, news_557, news_8143, news_571, news_6666, news_1244, news_2723, news_5051, news_6703, news_769, news_4781, news_4114, news_2347, news_5002, news_5303, news_514
U3220, iter_0: news_8479, news_3976, news_7200, news_5193, news_7112, news_4722, news_2573, news_8189, news_911, news_6717, news_6154, news_150, news_8433, news_4375, news_6543, news_553, news_8258, news_623, news_1939, news_514
U2895, iter_0: news_3947, news_5797, news_5051, news_5884, news_2824, news_150, news_2864, news_1291, news_4681, news_211, news_8308, news_3563, news_7824, news_4715, news_8189, news_5752, news_1301, news_4140, news_195, news_8643
U3815, iter_0: news_2824, news_5884, news_3947, news_4140, news_150, news_3563, news_5051, news_8189, news_5797, news_195, news_211, news_2864, news_4715, news_1291, news_7824, news_4781, news_5752, news_5606, news_4266, news_4249
U5682, iter_0: news_5654, news_8643, news_6666, news_4681, news_2281, news_6452, news_4715, news_7119, news_5752, news_5832, news_4581, news_6154, news_796, news_3937, news_4375, news_1301, news_378, news_1288, news_8189, news_4237
U3517, iter_0: news_5884, news_2824, news_8189, news_4715, news_5752, news_150, news_2864, news_5797, news_7242, news_5606, news_4249, news_4083, news_4681, news_1244, news_1301, news_4237, news_8308, news_5051, news_1120, news_2801
U44, iter_0: news_1291, news_7824, news_2864, news_4681, news_4140, news_5752, news_1301, news_4715, news_4266, news_195, news_150, news_4083, news_144, news_683, news_8189, news_3947, news_7242, news_8643, news_4249, news_4781
U4658, iter_0: news_5051, news_8643, news_5797, news_8308, news_4681, news_1301, news_5752, news_4266, news_3563, news_1244, news_5606, news_5884, news_150, news_683, news_4140, news_4237, news_4249, news_7242, news_4650, news_4083
U6199, iter_0: news_150, news_4140, news_5051, news_3563, news_4781, news_195, news_5797, news_5752, news_2864, news_211, news_4249, news_4237, news_2801, news_1244, news_144, news_683, news_7212, news_8189, news_2824, news_5884
U335, iter_0: news_3947, news_8189, news_195, news_4715, news_2824, news_5051, news_5884, news_4140, news_3563, news_7242, news_2864, news_4781, news_4249, news_5752, news_4083, news_5797, news_4237, news_5606, news_1291, news_7824
U3941, iter_0: news_7112, news_4722, news_454, news_958, news_3976, news_8627, news_7200, news_8479, news_1939, news_8143, news_557, news_4581, news_3937, news_8189, news_5072, news_514, news_4190, news_4715, news_5615, news_6055
U4126, iter_0: news_150, news_4781, news_1291, news_4715, news_2824, news_3947, news_8189, news_1244, news_5797, news_7824, news_5051, news_8643, news_2864, news_4249, news_4681, news_7242, news_4266, news_4237, news_211, news_3563
U3298, iter_0: news_150, news_2824, news_4715, news_3947, news_4681, news_8189, news_8643, news_7242, news_5752, news_3563, news_4249, news_4237, news_8308, news_1301, news_4083, news_4650, news_5606, news_683, news_144, news_3491
U185, iter_0: news_4722, news_7119, news_6452, news_5832, news_8627, news_5196, news_3937, news_1288, news_4083, news_2820, news_150, news_6717, news_5002, news_5646, news_376, news_557, news_5752, news_1374, news_4103, news_8189
U3302, iter_0: news_8643, news_7824, news_4140, news_8189, news_1301, news_5752, news_150, news_4715, news_4781, news_5606, news_195, news_7242, news_4249, news_5797, news_4681, news_4237, news_1291, news_211, news_144, news_1120
U4313, iter_0: news_4715, news_3947, news_2824, news_5884, news_150, news_8189, news_5051, news_2864, news_5797, news_1291, news_195, news_5752, news_7824, news_3563, news_4681, news_7242, news_4781, news_4140, news_4249, news_211
U4245, iter_0: news_5752, news_8189, news_1301, news_4083, news_7242, news_4249, news_2389, news_656, news_6689, news_4126, news_7078, news_2301, news_6277, news_1918, news_7656, news_7354, news_7835, news_6748, news_8459, news_2503
U4420, iter_0: news_3947, news_5884, news_150, news_3563, news_4715, news_8189, news_5797, news_4140, news_5752, news_1291, news_4681, news_1301, news_7242, news_211, news_4266, news_7824, news_4083, news_4249, news_5606, news_8643
U2077, iter_0: news_5884, news_8468, news_4722, news_6315, news_2824, news_5002, news_2864, news_3947, news_1288, news_4375, news_427, news_8627, news_7112, news_5832, news_4103, news_3976, news_5051, news_5193, news_195, news_958
U1592, iter_0: news_4375, news_2573, news_8468, news_1288, news_8189, news_427, news_6055, news_4715, news_4103, news_7166, news_3937, news_376, news_3976, news_5832, news_623, news_4190, news_2950, news_5632, news_5752, news_7242
U3512, iter_0: news_2824, news_3947, news_5884, news_1291, news_2864, news_4715, news_150, news_195, news_4140, news_5051, news_5797, news_5606, news_4083, news_3563, news_7242, news_4781, news_683, news_211, news_5752, news_4237
U4551, iter_0: news_4140, news_3563, news_8189, news_7824, news_5606, news_4237, news_4249, news_5752, news_195, news_8643, news_4781, news_150, news_1244, news_1301, news_7242, news_144, news_4083, news_4715, news_2801, news_3947
U6464, iter_0: news_211, news_7212, news_5606, news_5884, news_683, news_144, news_1120, news_2824, news_3491, news_4237, news_1244, news_4083, news_1301, news_8308, news_2801, news_5752, news_4681, news_5797, news_4249, news_7824
U941, iter_0: news_5051, news_3947, news_1291, news_1244, news_8189, news_5797, news_2824, news_4249, news_7824, news_3563, news_4650, news_2864, news_4266, news_2801, news_211, news_4140, news_1301, news_195, news_3491, news_8308
U2120, iter_0: news_1291, news_150, news_5051, news_3947, news_4715, news_3563, news_2824, news_5797, news_7824, news_8189, news_4781, news_8643, news_4681, news_2864, news_4140, news_5752, news_5884, news_195, news_4266, news_7242
U1862, iter_0: news_1291, news_4083, news_144, news_2864, news_8308, news_683, news_4650, news_4237, news_2801, news_5752, news_7242, news_1301, news_1120, news_4715, news_4249, news_5884, news_8189, news_2824, news_4681, news_5051
U69, iter_0: news_2824, news_5884, news_211, news_1244, news_5797, news_8189, news_3947, news_4715, news_144, news_4237, news_5752, news_4083, news_7212, news_4249, news_4681, news_195, news_7242, news_4266, news_150, news_2801
U2419, iter_0: news_4715, news_150, news_4781, news_8189, news_1291, news_7824, news_7242, news_4249, news_4237, news_5752, news_4681, news_8643, news_4266, news_4650, news_5884, news_3563, news_211, news_4083, news_5606, news_1301
U2935, iter_0: news_8189, news_4249, news_7242, news_5752, news_4083, news_1301, news_4727, news_8026, news_6665, news_3905, news_5768, news_7582, news_5540, news_5626, news_7047, news_8475, news_2621, news_5859, news_8439, news_3997
U2342, iter_0: news_4237, news_1244, news_144, news_4650, news_5606, news_4781, news_2824, news_4249, news_2801, news_683, news_211, news_7242, news_3491, news_4715, news_1291, news_8189, news_1120, news_2864, news_4083, news_5797
U4045, iter_0: news_2824, news_1291, news_4715, news_8189, news_4681, news_5752, news_150, news_4140, news_1301, news_1244, news_4237, news_7242, news_4249, news_4083, news_4266, news_144, news_1120, news_8643, news_2801, news_4650
U4866, iter_0: news_5606, news_2824, news_5884, news_3947, news_1291, news_2864, news_4140, news_4083, news_8189, news_195, news_4715, news_144, news_3563, news_7242, news_5051, news_683, news_4237, news_3491, news_4249, news_5797
U2237, iter_0: news_5884, news_2824, news_3947, news_2864, news_150, news_195, news_4140, news_3563, news_5797, news_4715, news_1291, news_8189, news_4266, news_5752, news_5051, news_4083, news_211, news_4681, news_8308, news_7242
U578, iter_0: news_8308, news_211, news_1291, news_2824, news_5051, news_4681, news_7212, news_5797, news_2864, news_1301, news_5606, news_7824, news_3563, news_5752, news_4140, news_683, news_144, news_4266, news_1120, news_4083
U2277, iter_0: news_5884, news_2824, news_2864, news_211, news_3947, news_4140, news_195, news_8189, news_5797, news_4083, news_4715, news_5606, news_5752, news_683, news_3563, news_150, news_1120, news_4266, news_7242, news_4249
U4079, iter_0: news_5654, news_4375, news_2573, news_7119, news_7112, news_5002, news_1288, news_1477, news_6666, news_5193, news_796, news_8189, news_4715, news_427, news_958, news_5303, news_557, news_6055, news_8479, news_6452
U4565, iter_0: news_2281, news_376, news_6659, news_623, news_4114, news_4190, news_5072, news_5002, news_8627, news_958, news_4071, news_6666, news_4715, news_6543, news_5654, news_1939, news_1265, news_6452, news_6055, news_571
U267, iter_0: news_7212, news_4083, news_2824, news_1301, news_5752, news_4681, news_5051, news_211, news_5797, news_3563, news_4266, news_7242, news_4715, news_4249, news_4237, news_8189, news_8643, news_150, news_4781, news_5884
U1574, iter_0: news_2864, news_4715, news_5752, news_8189, news_5606, news_1291, news_7242, news_195, news_4083, news_3563, news_4681, news_1301, news_5797, news_2824, news_3491, news_150, news_3947, news_5051, news_4650, news_4266
U215, iter_0: news_8189, news_150, news_8643, news_4781, news_4715, news_3947, news_4249, news_7242, news_4237, news_5752, news_195, news_5051, news_4650, news_4266, news_1301, news_4681, news_211, news_4083, news_1120, news_683
U1641, iter_0: news_5606, news_1291, news_4140, news_3563, news_2824, news_8189, news_7824, news_683, news_144, news_4715, news_5884, news_5752, news_195, news_4237, news_4781, news_3947, news_4083, news_150, news_4249, news_1244
U3935, iter_0: news_150, news_2824, news_4715, news_8189, news_1291, news_5884, news_5797, news_4781, news_3563, news_4140, news_7242, news_5752, news_211, news_4237, news_5606, news_1301, news_4650, news_2801, news_3491, news_3947
U1668, iter_0: news_8189, news_4715, news_3947, news_7242, news_150, news_195, news_4781, news_4249, news_5752, news_4237, news_2864, news_4083, news_2824, news_3563, news_4650, news_5606, news_2801, news_1291, news_4140, news_5797
U6161, iter_0: news_4650, news_4781, news_4249, news_8189, news_5606, news_7242, news_8643, news_4715, news_2801, news_1244, news_144, news_5752, news_4083, news_7824, news_3563, news_3491, news_1291, news_4140, news_1301, news_195
U4914, iter_0: news_5884, news_3947, news_2864, news_2824, news_4715, news_8189, news_1291, news_150, news_4083, news_5752, news_7242, news_5051, news_4249, news_4681, news_8308, news_4781, news_4237, news_1301, news_1120, news_3491
U2823, iter_0: news_4083, news_4140, news_144, news_195, news_7242, news_4715, news_4237, news_5606, news_4650, news_3563, news_4249, news_8189, news_683, news_1120, news_4266, news_5752, news_2801, news_1291, news_4781, news_3491
U1323, iter_0: news_5884, news_683, news_7212, news_2824, news_2864, news_8308, news_1291, news_5606, news_144, news_1120, news_4083, news_3491, news_4681, news_211, news_5797, news_4140, news_4266, news_5752, news_1301, news_3563
U2435, iter_0: news_454, news_7112, news_6717, news_670, news_4083, news_958, news_4722, news_2347, news_6315, news_6666, news_2511, news_5002, news_1002, news_514, news_6421, news_6459, news_5072, news_911, news_884, news_4581
U2516, iter_0: news_8308, news_4681, news_5051, news_5884, news_211, news_5797, news_1301, news_5752, news_2864, news_3563, news_150, news_4715, news_2824, news_4140, news_5606, news_4266, news_8643, news_195, news_4781, news_8189
U157, iter_0: news_2864, news_3563, news_5884, news_4681, news_5752, news_1301, news_5606, news_4140, news_4715, news_5797, news_2824, news_7824, news_8643, news_195, news_3947, news_4083, news_8189, news_7242, news_144, news_683
U1127, iter_0: news_8189, news_3947, news_4715, news_7242, news_195, news_4249, news_5606, news_4781, news_5051, news_4083, news_4237, news_2824, news_4650, news_2864, news_4140, news_5752, news_3563, news_2801, news_1291, news_3491
U5513, iter_0: news_8643, news_4681, news_7824, news_8308, news_211, news_5051, news_1244, news_5797, news_5752, news_1291, news_4781, news_4237, news_4715, news_2801, news_1301, news_4650, news_5606, news_3491, news_7242, news_7212
U2610, iter_0: news_8189, news_4715, news_1244, news_7824, news_5752, news_7242, news_8643, news_4249, news_4237, news_5884, news_4781, news_195, news_1301, news_211, news_150, news_5797, news_4681, news_2824, news_3563, news_3947
U1336, iter_0: news_4715, news_5752, news_7242, news_4083, news_4237, news_150, news_4681, news_8643, news_909, news_4582, news_3359, news_7744, news_1696, news_6085, news_8439, news_3945, news_6117, news_6279, news_1870, news_8098
